"sub_num","list","practice","target","abs_order","order","onset","FP","LP","resp","score","phase","class","ls_order","resp_dur","RT","cond_list"
28,2,"S","bush",33,NA,3370339.18229433,3370339.55439143,3370340.09035784,"dove",1,"final","sp",3,0.535966409835964,1.05594036029652,1
28,2,"S","castle",34,NA,3370340.33218843,3370340.72232359,3370341.29832062,"camel",1,"final","sp",4,0.575997029896826,1.16793215973303,1
28,2,"S","wall",35,NA,3370341.58207652,3370342.03428134,3370342.46621293,"sand",1,"final","sp",5,0.431931590195745,1.31195775000378,1
28,2,"S","circle",36,NA,3370342.71530656,3370343.19421336,3370343.62615883,"fort",1,"final","sp",6,0.431945469696075,1.15993202012032,1
28,2,"S","morgue",37,NA,3370343.89854899,3370345.04210491,3370345.6660515,"banana",1,"final","sp",7,0.623946589883417,1.84789155004546,1
28,2,"S","neck",38,NA,3370346.18165351,3370348.48994956,3370349.19385899,"morgue",1,"final","sp",8,0.703909430187196,3.44784464966506,1
28,2,"S","dame",39,NA,3370349.43135898,3370349.75384243,3370350.71378857,"castle",1,"final","sp",9,0.959946139715612,1.26389287039638,1
28,2,"S","dove",40,NA,3370351.03118228,3370353.22566881,3370354.30559482,"princess",0,"final","sp",10,1.07992601022124,3.47182637965307,1
28,2,"S","magazine",41,NA,3370354.51421895,3370361.82524852,3370362.20115311,"fort",2,"final","sp",11,0.375904589891434,0,1
28,2,"S","camel",42,NA,3370362.71347495,3370377.06445968,3370377.48837663,"wall",1,"final","sp",12,0.423916949890554,15.2392111602239,1
28,2,"S","sand",43,NA,3370377.72873452,3370391.27967343,3370391.82359379,"tree",1,"final","sp",13,0.54392036003992,14.2152137500234,1
28,2,"S","fort",44,NA,3370392.04412789,3370401.54315338,3370401.90309058,"bush",1,"final","sp",14,0.359937199857086,10.2634799499065,1
28,2,"S","banana",45,NA,3370402.17652091,3370425.3018812,3370425.93381405,"canarty",0,"final","sp",15,0.631932849995792,23.7587278201245,1
28,3,"T","artist",46,NA,3370635.23821869,3370636.48273723,3370637.01866922,"arist",1,"final","tp",1,0.535931990016252,1.24451854033396,2
28,3,"T","chocolate",47,NA,3370637.27134668,3370638.17062705,3370640.97844603,"chocolate",1,"final","tp",2,2.80781897995621,1.68788981996477,2
28,3,"T","brush",48,NA,3370641.22098294,3370643.2103528,3370643.74631196,"brush",1,"final","tp",3,0.535959159955382,5.03972574975342,2
28,3,"T","fence",49,NA,3370644.15405717,3370644.97024726,3370645.88217833,"painting",0,"final","tp",4,0.911931070033461,1.75989445997402,2
28,3,"T","trail",50,NA,3370646.13718484,3370648.63409196,3370649.17006018,"fence",1,"final","tp",5,0.535968220327049,3.66384469997138,2
28,3,"T","costume",51,NA,3370649.40354924,3370660.51344682,3370660.9773962,"path",0,"final","tp",6,0.463949379976839,11.879354860168,2
28,3,"T","suit",52,NA,3370661.31911695,3370673.07277647,3370674.5366685,"painting",0,"final","tp",7,1.46389203006402,12.5593296498992,2
28,3,"T","river",53,NA,3370674.85117565,3370685.95205828,3370686.69602338,"trail",1,"final","tp",8,0.743965100031346,12.8792818100192,2
28,4,"S","avenue",61,NA,3370903.41320169,3370904.8365557,3370905.38847259,"goat",1,"final","sp",1,0.551916890311986,1.42335400963202,2
28,4,"S","surf",62,NA,3370905.62966387,3370906.42842624,3370906.84439647,"ball",0,"final","sp",2,0.415970230009407,1.59187054028735,2
28,4,"S","glove",63,NA,3370907.11286112,3370909.65224171,3370910.42820499,"avenue",1,"final","sp",3,0.775963279884309,3.22381547000259,2
28,4,"S","brain",64,NA,3370910.64586339,3370911.1961663,3370911.73212878,"hill",1,"final","sp",4,0.5359624796547,1.54392459010705,2
28,4,"S","goat",65,NA,3370912.02907026,3370913.16408693,3370913.53203998,"land",1,"final","sp",5,0.367953049950302,1.96792062977329,2
28,4,"S","bubble",66,NA,3370915.06213365,3370915.8759295,3370916.4278802,"surf",1,"final","sp",6,0.551950700115412,2.71184256998822,2
28,4,"S","smile",67,NA,3370916.77862798,3370920.09973954,3370920.99564405,"mountain",0,"final","sp",7,0.89590451028198,4.22381003992632,2
28,4,"S","hill",68,NA,3370921.26154058,3370962.45749016,3370963.08142408,"round",0,"final","sp",8,0.623933919705451,42.3577506202273,2
28,4,"S","land",69,NA,3370963.40766311,3370981.12850523,3370981.59244465,"brain",1,"final","sp",9,0.463939419947565,18.67101506982,2
28,4,"S","beast",70,NA,3370981.83926055,3370982.86437963,3370983.36834998,"smile",1,"final","sp",10,0.503970350138843,1.73587440000847,2
28,4,"S","bed",71,NA,3370983.58910925,3370983.97631499,3370984.32029838,"star",1,"final","sp",11,0.343983390368521,1.1119353598915,2
28,4,"S","guitar",72,NA,3370984.58900692,3370987.13618603,3370987.55211611,"clock",1,"final","sp",12,0.415930079761893,3.15987104037777,2
28,4,"S","clock",73,NA,3370987.80538398,3370991.22396338,3370991.43193551,"bed",1,"final","sp",13,0.207972130272537,4.08777734963223,2
28,4,"S","swamp",74,NA,3370991.65503832,3370992.67183519,3370993.37579261,"bubble",1,"final","sp",14,0.703957419842482,1.44787181029096,2
28,5,"T","milk",76,NA,3371201.30219572,3371201.98084752,3371202.48476443,"milk",1,"final","tp",1,0.50391691038385,0.678651799913496,3
28,5,"T","lunch",77,NA,3371202.7187455,3371203.19674162,3371203.84469349,"lunch",1,"final","tp",2,0.647951869759709,1.21589410025626,3
28,5,"T","apple",78,NA,3371204.16860799,3371206.01260693,3371206.50054378,"blade",1,"final","tp",3,0.487936850171536,2.81586530990899,3
28,5,"T","blade",79,NA,3371206.73503285,3371207.26852743,3371207.86844008,"alley",1,"final","tp",4,0.599912649951875,1.25592050002888,3
28,5,"T","guard",80,NA,3371208.16824065,3371208.70043457,3371210.27635402,"guard",1,"final","tp",5,1.57591944979504,1.43190714018419,3
28,5,"T","alley",81,NA,3371210.50136299,3371211.13232329,3371216.38003658,"passenger",1,"final","tp",6,5.24771328968927,2.43188872002065,3
28,5,"T","passenger",82,NA,3371216.60078468,3371227.33950429,3371228.11538697,"cabinet",1,"final","tp",7,0.775882679969072,16.2071809996851,3
28,5,"T","ear",83,NA,3371228.33303209,3371229.03538188,3371230.0113111,"furniture",1,"final","tp",8,0.975929219741374,1.6958775902167,3
28,5,"T","cabinet",84,NA,3371230.23285065,3371230.98729406,3371231.25121954,"ear",1,"final","tp",9,0.263925479725003,1.95191218005493,3
28,5,"T","whip",85,NA,3371231.43270281,3371232.72318023,3371233.28314014,"brake",1,"final","tp",10,0.559959910344332,1.73588616959751,3
28,5,"T","furniture",86,NA,3371233.49918245,3371238.97081323,3371239.28280841,"duck",1,"final","tp",11,0.311995179858059,6.24763300037012,3
28,5,"T","brake",87,NA,3371239.56532795,3371242.6426626,3371243.73059299,"instrument",1,"final","tp",12,1.08793038967997,3.67184937000275,3
28,5,"T","instrument",88,NA,3371243.96493506,3371278.42480227,3371279.02473363,"star",2,"final","tp",13,0.599931360222399,0,3
28,6,"S","island",91,NA,3371469.5272871,3371472.57452492,3371473.15844572,"island",1,"final","sp",1,0.583920800127089,3.04723781999201,3
28,6,"S","rifle",92,NA,3371473.41026019,3371473.92642998,3371474.51039123,"ticket",1,"final","sp",2,0.583961250260472,1.35190506000072,3
28,6,"S","hockey",93,NA,3371474.74348064,3371475.41434297,3371479.09413877,"bourbon",1,"final","sp",3,3.67979579977691,1.48791299015284,3
28,6,"S","corridor",94,NA,3371479.64301335,3371480.13406887,3371480.71806453,"bottle",1,"final","sp",4,0.583995659835637,4.71972589986399,3
28,6,"S","book",95,NA,3371480.95955917,3371482.47800669,3371482.85392336,"path",1,"final","sp",5,0.375916670076549,2.34393781982362,3
28,6,"S","bell",96,NA,3371483.44267613,3371484.93385088,3371485.39779875,"flood",1,"final","sp",6,0.463947870302945,2.45584418997169,3
28,6,"S","screw",97,NA,3371485.99242938,3371488.17368717,3371489.07759938,"corridor",1,"final","sp",7,0.903912210371345,3.23983629001305,3
28,6,"S","fly",98,NA,3371489.5920921,3371492.7974279,3371493.17343603,"bell",1,"final","sp",8,0.376008129678667,4.62374073034152,3
28,6,"S","bottle",99,NA,3371493.39174703,3371496.85322881,3371497.43717316,"hockey",1,"final","sp",9,0.583944350015372,4.05580090964213,3
28,6,"S","bourbon",100,NA,3371497.97464185,3371500.02905789,3371500.55700814,"rifle",1,"final","sp",10,0.527950249612331,3.17582908039913,3
28,6,"S","path",101,NA,3371500.75771513,3371508.33261856,3371508.90055416,"tunnel",1,"final","sp",11,0.567935599945486,8.30356066999957,3
28,6,"S","tunnel",102,NA,3371509.37357525,3371537.73907217,3371537.9950316,"fly",1,"final","sp",12,0.255959429778159,29.4064536099322,3
28,7,"T","clay",106,NA,3371767.68289818,3371768.43890546,3371768.8308194,"clay",1,"final","tp",1,0.39191394019872,0.756007279735059,4
28,7,"T","emperor",107,NA,3371769.14940782,3371769.42280012,3371770.19072612,"armour",1,"final","tp",2,0.767926000058651,0.983894660137594,4
28,7,"T","planet",108,NA,3371770.74926312,3371771.15871648,3371772.66262252,"steel",1,"final","tp",3,1.50390603998676,1.73591635981575,4
28,7,"T","church",109,NA,3371773.43233787,3371774.93453275,3371775.35046404,"spot",1,"final","tp",4,0.415931290015578,3.77581627015024,4
28,7,"T","television",110,NA,3371775.91545453,3371776.28643902,3371776.86241582,"planet",1,"final","tp",5,0.57597679970786,1.3519062702544,4
28,7,"T","orchestra",111,NA,3371777.19866077,3371780.6462247,3371781.31015814,"church",1,"final","tp",6,0.663933440111578,4.35978567972779,4
28,7,"T","menu",112,NA,3371781.6815776,3371782.0861513,3371782.59009689,"menu",1,"final","tp",7,0.503945589996874,1.43992660008371,4
28,7,"T","garbage",113,NA,3371782.9481548,3371783.37407269,3371784.74998996,"orchestra",1,"final","tp",8,1.37591726984829,1.28792139003053,4
28,7,"T","candy",114,NA,3371785.01459731,3371788.34181855,3371788.99775517,"sting",1,"final","tp",9,0.655936619732529,4.96774586010724,4
28,7,"T","steel",115,NA,3371789.3475476,3371840.37907188,3371840.9070324,"cover",0,"final","tp",10,0.527960519772023,52.037253329996,4
28,7,"T","sting",116,NA,3371841.12604548,3371843.60289972,3371844.49882838,"protect",0,"final","tp",11,0.895928659942001,3.22382783982903,4
28,7,"T","breast",117,NA,3371844.7090532,3371849.82657332,3371852.17040006,"shield",0,"final","tp",12,2.34382673958316,6.22367360023782,4
28,7,"T","armor",118,NA,3371852.39166553,3371856.2662503,3371856.63418916,"shei",0,"final","tp",13,0.367938859853894,6.43967698002234,4
28,8,"S","stove",121,NA,3372036.39113548,3372037.18470065,3372037.72863732,"chord",1,"final","sp",1,0.543936669826508,0.793565170373768,4
28,8,"S","carpet",122,NA,3372038.15764582,3372038.66460083,3372039.18453524,"beer",1,"final","sp",2,0.519934409763664,1.4799001798965,4
28,8,"S","skirt",123,NA,3372039.45752337,3372040.11249166,3372040.57643078,"drug",1,"final","sp",3,0.463939120061696,1.44789082976058,4
28,8,"S","jewel",124,NA,3372040.82407977,3372041.72041139,3372042.76833983,"hospital",1,"final","sp",4,1.04792843991891,1.60791973024607,4
28,8,"S","candle",125,NA,3372043.04060503,3372045.95220588,3372046.71213928,"bedroom",1,"final","sp",5,0.759933399967849,4.23179449001327,4
28,8,"S","photograph",126,NA,3372046.99016251,3372049.49599796,3372050.06396435,"knife",1,"final","sp",6,0.567966389935464,3.54379208013415,4
28,8,"S","cord",127,NA,3372050.28983661,3372053.86381488,3372054.51971105,"carpet",1,"final","sp",7,0.655896170064807,4.36781691992655,4
28,8,"S","bedroom",128,NA,3372054.75608546,3372059.83947426,3372060.60739482,"passage",1,"final","sp",8,0.767920560203493,5.97565937973559,4
28,8,"S","hospital",129,NA,3372061.12217068,3372062.2633248,3372065.95913689,"jewels",1,"final","sp",9,3.69581208983436,2.42385054007173,4
28,8,"S","banner",130,NA,3372067.72154271,3372089.6938863,3372090.16584761,"skirt",1,"final","sp",10,0.471961310133338,27.4305615001358,4
28,8,"S","drug",131,NA,3372090.36941036,3372110.47679477,3372110.95675018,"stick",1,"final","sp",11,0.479955410119146,20.7829084699042,4
28,8,"S","knife",132,NA,3372111.23413199,3372118.26838556,3372119.00431792,"candle",1,"final","sp",12,0.73593236040324,7.79159078979865,4
29,2,"T","sweat",31,1,3377761.43276167,3377764.17239949,3377764.81233763,"stake",1,"prac","np",1,0.639938139822334,2.73963782005012,1
29,2,"T","stake",32,2,3377765.16585123,3377767.85220344,3377768.84413115,"policeman",1,"prac","np",2,0.991927709896117,3.67980394978076,1
29,2,"T","blanket",33,3,3377769.39891287,3377770.02807145,3377771.02799388,"blanket",1,"prac","np",3,0.99992243014276,2.17586801014841,1
29,2,"T","battle",34,4,3377771.3487734,3377772.13998598,3377772.67591223,"sweat",1,"prac","np",4,0.535926249809563,2.1119145299308,1
29,2,"T","instrument",35,5,3377773.0986713,3377775.33981278,3377775.85975202,"blood",1,"prac","np",5,0.519939240068197,3.19982679979876,1
29,2,"T","sugar",36,6,3377776.09847751,3377796.55468724,3377797.46658632,"necklace",1,"prac","np",6,0.911899080034345,21.2148744603619,1
29,2,"T","gold",37,7,3377799.7802821,3377820.977379,3377821.34534955,"sugar",1,"prac","np",7,0.36797054996714,24.4226917596534,1
29,4,"T","mirror",61,1,3378330.97909288,3378331.70239597,3378335.15819398,"tomb",1,"prac","np",1,3.45579800987616,0.723303089849651,2
29,4,"T","globe",62,2,3378335.51215884,3378338.47804532,3378338.97398443,"thron",0,"prac","np",2,0.495939109940082,6.77564935013652,2
29,4,"T","boat",63,3,3378339.36188412,3378340.10194634,3378341.25386553,"thorn",1,"prac","np",3,1.15191918984056,1.62390101980418,2
29,4,"T","note",64,4,3378341.59507797,3378355.34914829,3378355.74110752,"note",1,"prac","np",4,0.391959229949862,15.2472019502893,2
29,4,"T","lightning",65,5,3378355.97748525,3378356.54107335,3378356.90902096,"boat",1,"prac","np",5,0.367947610095143,1.19192505953833,2
29,6,"T","basket",91,1,3378904.05847648,3378904.54412321,3378905.52803749,"basket",1,"prac","np",1,0.983914279844612,0.485646729823202,3
29,6,"T","rain",92,2,3378906.54164475,3378906.80791738,3378907.10395422,"rain",1,"prac","np",2,0.296036840416491,2.26379416976124,3
29,6,"T","cow",93,3,3378907.45825534,3378907.59193755,3378907.83191571,"cow",1,"prac","np",3,0.239978160243481,0.784020170103759,3
29,6,"T","tail",94,4,3378909.22480341,3378909.73585206,3378910.45577175,"tail",1,"prac","np",4,0.719919689930975,2.1439145100303,3
29,6,"T","meal",95,5,3378910.87475984,3378911.25575569,3378912.10369222,"garlic",1,"prac","np",5,0.847936530131847,1.51990363001823,3
29,6,"T","coffin",96,6,3378912.47461967,3378912.73566099,3378913.19963151,"leaf",1,"prac","np",6,0.46397052006796,1.47990529984236,3
29,8,"T","bucket",121,1,3379473.70470178,3379474.32199597,3379475.28988792,"bucket",1,"prac","np",1,0.967891950160265,0.617294189985842,4
29,8,"T","pudding",122,2,3379475.88788595,3379476.36986796,3379478.24174517,"strawberry",1,"prac","np",2,1.87187721021473,2.04787199012935,4
29,8,"T","babe",123,3,3379478.78771387,3379479.12171942,3379480.11367248,"moose",1,"prac","np",3,0.991953060030937,2.75185145996511,4
29,8,"T","key",124,4,3379480.4542758,3379481.26560918,3379482.0975439,"turkey",1,"prac","np",4,0.831934719812125,2.14388976013288,4
29,8,"T","mistress",125,5,3379482.42080431,3379482.98553128,3379483.8574761,"wood",1,"prac","np",5,0.8719448200427,1.71992209972814,4
29,8,"T","flag",126,6,3379484.15403061,3379484.77746195,3379485.36138335,"frame",1,"prac","np",6,0.583921399898827,1.79193067038432,4
29,8,"T","audience",127,7,3379485.5705991,3379486.01736404,3379486.6173277,"planet",1,"prac","np",7,0.599963659886271,1.23990208981559,4
29,8,"T","butterfly",128,8,3379486.88720921,3379494.21694634,3379494.44090368,"babe",1,"prac","np",8,0.223957339767367,8.1995823001489,4
29,1,"S","steak",16,NA,3377576.82806415,3377577.63826379,3377578.33419239,"steak",1,"final","sp",1,0.695928600151092,0.810199639759958,1
29,1,"S","tape",17,NA,3377579.31123573,3377579.53414868,3377579.86211276,"tape",1,"final","sp",2,0.327964080031961,1.8958848901093,1
29,1,"S","pearl",18,NA,3377580.27783186,3377580.74208158,3377581.34203527,"pearl",1,"final","sp",3,0.599953689612448,1.20793290017173,1
29,1,"S","arrow",19,NA,3377581.62775379,3377581.91001676,3377582.85395596,"emperor",1,"final","sp",4,0.943939199671149,1.16793518001214,1
29,1,"S","emperor",20,NA,3377583.49432181,3377584.82187508,3377585.40584086,"arrow",1,"final","sp",5,0.583965780213475,2.91185831977054,1
29,1,"S","salt",21,NA,3377585.64415403,3377585.94182145,3377586.40578833,"pants",1,"final","sp",6,0.463966879993677,1.1199463699013,1
29,1,"S","pants",22,NA,3377586.69413623,3377587.49374136,3377587.93368607,"bell",1,"final","sp",7,0.439944710116833,1.55191991012543,1
29,1,"S","chart",23,NA,3377588.27727133,3377590.18958846,3377591.0375265,"rock",1,"final","sp",8,0.84793803980574,2.69584710011259,1
29,1,"S","cheek",24,NA,3377591.32715302,3377591.66150116,3377592.92542422,"bishop",1,"final","sp",9,1.26392306014895,1.47191269975156,1
29,1,"S","tea",25,NA,3377593.22699905,3377596.0693161,3377596.44524031,"sail",1,"final","sp",10,0.375924210064113,4.40781493997201,1
29,1,"S","rock",26,NA,3377596.81009339,3377600.40505937,3377600.94097748,"chart",1,"final","sp",11,0.5359181095846,4.33574327034876,1
29,1,"S","bishop",27,NA,3377601.20981461,3377603.14891008,3377603.66885355,"cheek",1,"final","sp",12,0.519943470135331,2.74385070987046,1
29,2,"T","sweat",31,NA,3377875.84200735,3377877.2064291,3377877.71836427,"sugar",1,"final","tp",1,0.511935169808567,1.36442174995318,1
29,2,"T","stake",32,NA,3377877.92520055,3377878.5343476,3377879.14229027,"blood",1,"final","tp",2,0.607942670118064,1.32791849970818,1
29,2,"T","blanket",33,NA,3377879.70841721,3377879.95026561,3377880.79822146,"blanket",1,"final","tp",3,0.847955849952996,1.41591801028699,1
29,2,"T","battle",34,NA,3377881.00833942,3377881.23022489,3377882.32614334,"policeman",1,"final","tp",4,1.09591845003888,1.27995928004384,1
29,2,"T","instrument",35,NA,3377882.9748785,3377883.27808813,3377885.19797346,"stake",1,"final","tp",5,1.91988532990217,2.0478632398881,1
29,2,"T","sugar",36,NA,3377885.4580522,3377885.93395653,3377886.39790923,"sweat",1,"final","tp",6,0.463952700141817,2.65586839988828,1
29,2,"T","gold",37,NA,3377886.69132483,3377887.16590496,3377887.94981857,"necklace",1,"final","tp",7,0.783913610037416,1.23194843018427,1
29,3,"S","dame",46,NA,3378145.69114554,3378146.02423045,3378146.38416614,"dame",1,"final","sp",1,0.359935690183192,0.333084909711033,2
29,3,"S","package",47,NA,3378146.79107524,3378147.32816813,3378148.5200621,"briefcase",1,"final","sp",2,1.19189397012815,1.30393768008798,2
